trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2295,False,"{'a': 0.5, 'e': 0.36137891386653953}",25,5,-23.570280326209463,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
2296,False,"{'a': 0.5, 'e': 0.3608908984336634}",20,0,-63.233239125097576,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
2297,False,"{'a': 0.5, 'e': 0.3604027841607924}",20,0,-9.354650955098542,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2298,False,"{'a': 0.5, 'e': 0.3599145711816099}",25,0,-113.32694421400961,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
2299,False,"{'a': 0.5, 'e': 0.35942625962982666}",25,0,-44.989987682979645,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
2300,False,"{'a': 0.5, 'e': 0.35893784963918063}",30,20,7.254070294987123,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
2301,False,"{'a': 0.5, 'e': 0.358449341343436}",25,2,11.557716139734026,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
2302,False,"{'a': 0.5, 'e': 0.3579607348763845}",20,13,39.18121691962882,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.5, 'e': 0.35747203037184494}",30,0,-96.15242430433327,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
2304,False,"{'a': 0.5, 'e': 0.3569832279636621}",20,10,40.077268728202526,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2305,False,"{'a': 0.5, 'e': 0.3564943277857085}",30,14,48.047926720420364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.5, 'e': 0.35600532997188283}",25,3,43.46917527778032,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2307,False,"{'a': 0.5, 'e': 0.35551623465611054}",25,0,-59.88918939575893,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
2308,False,"{'a': 0.5, 'e': 0.35502704197234436}",25,0,-81.99822244016998,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
2309,False,"{'a': 0.5, 'e': 0.3545377520545629}",30,8,9.14857844482961,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
2310,False,"{'a': 0.5, 'e': 0.35404836503677195}",20,0,-83.96525639236381,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
2311,False,"{'a': 0.5, 'e': 0.35355888105300404}",20,0,-66.07051189190966,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2312,False,"{'a': 0.5, 'e': 0.3530693002373174}",25,12,-41.77404007531645,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
2313,False,"{'a': 0.5, 'e': 0.35257962272379767}",20,0,-25.296957577371618,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
2314,False,"{'a': 0.5, 'e': 0.3520898486465568}",20,0,-4.59717382545877,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2315,False,"{'a': 0.5, 'e': 0.3515999781397326}",25,0,-40.79708107881645,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
2316,False,"{'a': 0.5, 'e': 0.3511100113374901}",25,0,-17.845644505636663,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2317,False,"{'a': 0.5, 'e': 0.35061994837401994}",25,3,23.543426415313355,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
2318,False,"{'a': 0.5, 'e': 0.35012978938353984}",25,0,-55.42092950546902,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
2319,False,"{'a': 0.5, 'e': 0.3496395345002931}",20,0,-95.17775228111984,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
2320,False,"{'a': 0.5, 'e': 0.34914918385855}",25,0,-11.347107098018517,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2321,False,"{'a': 0.5, 'e': 0.3486587375926063}",25,1,18.68716985137945,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
2322,False,"{'a': 0.5, 'e': 0.34816819583678477}",30,11,28.65606894490138,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
2323,False,"{'a': 0.5, 'e': 0.3476775587254334}",20,0,-57.24217871674433,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2324,False,"{'a': 0.5, 'e': 0.34718682639292703}",20,13,27.43983940123252,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2325,False,"{'a': 0.5, 'e': 0.34669599897366654}",25,0,-42.07610553407065,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
2326,False,"{'a': 0.5, 'e': 0.3462050766020783}",30,2,27.5774628004579,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
2327,False,"{'a': 0.5, 'e': 0.3457140594126151}",20,0,-56.08117694264148,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2328,False,"{'a': 0.5, 'e': 0.345222947539756}",20,6,6.083341928632109,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
2329,False,"{'a': 0.5, 'e': 0.34473174111800514}",20,0,-84.0679895866682,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
2330,False,"{'a': 0.5, 'e': 0.34424044028189343}",20,0,-77.10933090811297,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
2331,False,"{'a': 0.5, 'e': 0.3437490451659771}",20,0,-24.19867713297574,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2332,False,"{'a': 0.5, 'e': 0.3432575559048381}",20,1,39.354999132236394,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2333,False,"{'a': 0.5, 'e': 0.34276597263308484}",20,0,-82.544058039605,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
2334,False,"{'a': 0.5, 'e': 0.3422742954853506}",20,0,-50.15948339454902,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
2335,False,"{'a': 0.5, 'e': 0.34178252459629505}",35,10,-47.62720658742951,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",1
2336,False,"{'a': 0.5, 'e': 0.34129066010060355}",25,0,-30.72340744188776,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2337,False,"{'a': 0.5, 'e': 0.3407987021329864}",20,0,10.73279409158242,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
2338,False,"{'a': 0.5, 'e': 0.34030665082818023}",20,0,-24.701732689325944,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2339,False,"{'a': 0.5, 'e': 0.33981450632094706}",35,0,-95.62934374849783,"{0: 31, 1: 0, 2: 2, 3: 0, 4: 2}",0
2340,False,"{'a': 0.5, 'e': 0.33932226874607396}",20,4,37.43913291905773,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2341,False,"{'a': 0.5, 'e': 0.33882993823837426}",25,0,-111.61525749655242,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
2342,False,"{'a': 0.5, 'e': 0.33833751493268593}",20,3,45.90913721124365,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.5, 'e': 0.3378449989638732}",20,0,-63.8625592415185,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2344,False,"{'a': 0.5, 'e': 0.33735239046682486}",20,0,-75.44777859642974,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
2345,False,"{'a': 0.5, 'e': 0.3368596895764558}",25,3,-38.64223976421781,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
2346,False,"{'a': 0.5, 'e': 0.3363668964277054}",20,0,-32.87472020996124,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2347,False,"{'a': 0.5, 'e': 0.3358740111555392}",25,8,13.471473490861122,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
2348,False,"{'a': 0.5, 'e': 0.33538103389494717}",25,10,42.56911095618407,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2349,False,"{'a': 0.5, 'e': 0.3348879647809449}",20,0,-42.23669744346347,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
2350,False,"{'a': 0.5, 'e': 0.33439480394857335}",20,0,-40.79440781581477,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2351,False,"{'a': 0.5, 'e': 0.33390155153289786}",20,0,-39.16791582603015,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
2352,False,"{'a': 0.5, 'e': 0.3334082076690095}",20,0,-1.2154447701543063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2353,False,"{'a': 0.5, 'e': 0.3329147724920245}",25,14,32.53530294564517,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2354,False,"{'a': 0.5, 'e': 0.3324212461370833}",20,16,50.90299196022082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.5, 'e': 0.3319276287393521}",20,3,-9.024685680007735,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2356,False,"{'a': 0.5, 'e': 0.33143392043402176}",25,0,-165.7013435254613,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
2357,False,"{'a': 0.5, 'e': 0.33094012135630757}",30,14,31.87405118065655,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2358,False,"{'a': 0.5, 'e': 0.3304462316414507}",25,3,-10.86667109249224,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
2359,False,"{'a': 0.5, 'e': 0.32995225142471607}",20,0,-20.188873010092873,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2360,False,"{'a': 0.5, 'e': 0.3294581808413941}",30,0,-39.86898209769687,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
2361,False,"{'a': 0.5, 'e': 0.3289640200268}",25,0,-11.262868317166593,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2362,False,"{'a': 0.5, 'e': 0.32846976911627296}",35,0,-90.80397528500534,"{0: 29, 1: 2, 2: 2, 3: 1, 4: 1}",0
2363,False,"{'a': 0.5, 'e': 0.3279754282451775}",20,0,2.022028943876503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2364,False,"{'a': 0.5, 'e': 0.32748099754890286}",20,0,-45.11595117324636,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2365,False,"{'a': 0.5, 'e': 0.3269864771628622}",20,0,-73.84906993688213,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2366,False,"{'a': 0.5, 'e': 0.32649186722249407}",20,0,-57.31984859229688,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
2367,False,"{'a': 0.5, 'e': 0.3259971678632607}",20,0,4.725662012328524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2368,False,"{'a': 0.5, 'e': 0.32550237922064973}",35,22,41.99030762424327,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2369,False,"{'a': 0.5, 'e': 0.3250075014301722}",25,0,-35.21122529420525,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2370,False,"{'a': 0.5, 'e': 0.32451253462736473}",20,4,53.479008764757445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.5, 'e': 0.32401747894778726}",20,12,-2.970189491206142,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
2372,False,"{'a': 0.5, 'e': 0.3235223345270249}",30,0,-27.74060422614007,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",1
2373,False,"{'a': 0.5, 'e': 0.32302710150068625}",20,0,-9.871875462342844,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2374,False,"{'a': 0.5, 'e': 0.32253178000440497}",20,0,-18.19289657885868,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2375,False,"{'a': 0.5, 'e': 0.32203637017383874}",25,0,-83.23299593763065,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
2376,False,"{'a': 0.5, 'e': 0.32154087214466887}",20,0,18.780276296332758,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
2377,False,"{'a': 0.5, 'e': 0.32104528605260146}",20,6,31.854409980456733,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2378,False,"{'a': 0.5, 'e': 0.3205496120333668}",25,0,-80.08728719716018,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
2379,False,"{'a': 0.5, 'e': 0.3200538502227185}",25,0,-91.01333386285653,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
2380,False,"{'a': 0.5, 'e': 0.31955800075643515}",30,11,9.014532351133205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2381,False,"{'a': 0.5, 'e': 0.3190620637703187}",25,3,-41.535511593926245,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
2382,False,"{'a': 0.5, 'e': 0.318566039400195}",25,0,-59.342446908680756,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
2383,False,"{'a': 0.5, 'e': 0.31806992778191456}",25,18,9.667261439219828,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2384,False,"{'a': 0.5, 'e': 0.3175737290513509}",30,0,-153.20925419431236,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 3}",0
2385,False,"{'a': 0.5, 'e': 0.317077443344402}",20,0,-14.092252413356588,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2386,False,"{'a': 0.5, 'e': 0.3165810707969898}",25,7,31.64423985958024,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2387,False,"{'a': 0.5, 'e': 0.3160846115450592}",20,0,0.5253829905138208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2388,False,"{'a': 0.5, 'e': 0.31558806572457954}",20,0,-58.633235236128,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2389,False,"{'a': 0.5, 'e': 0.31509143347154395}",25,2,38.21405495716748,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
2390,False,"{'a': 0.5, 'e': 0.3145947149219685}",25,17,6.990325004856906,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
2391,False,"{'a': 0.5, 'e': 0.3140979102118938}",20,0,-38.756781741891395,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2392,False,"{'a': 0.5, 'e': 0.3136010194773832}",20,0,-71.57719833222019,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
2393,False,"{'a': 0.5, 'e': 0.3131040428545245}",20,4,-14.404305954528262,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
2394,False,"{'a': 0.5, 'e': 0.31260698047942803}",30,0,-62.976891592824806,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
2395,False,"{'a': 0.5, 'e': 0.3121098324882286}",20,0,-25.974037693632702,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
2396,False,"{'a': 0.5, 'e': 0.31161259901708355}",25,0,-10.999244068694278,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2397,False,"{'a': 0.5, 'e': 0.31111528020217455}",25,1,49.005969821557336,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.5, 'e': 0.3106178761797057}",20,0,-54.788435540102924,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2399,False,"{'a': 0.5, 'e': 0.3101203870859051}",30,0,-43.96917658485411,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
2400,False,"{'a': 0.5, 'e': 0.3096228130570242}",35,0,-17.837848886650484,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
2401,False,"{'a': 0.5, 'e': 0.30912515422933706}",20,0,-46.749382300300375,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
2402,False,"{'a': 0.5, 'e': 0.3086274107391415}",20,16,50.66230442747555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.5, 'e': 0.30812958272275875}",35,0,-33.77191628006743,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
2404,False,"{'a': 0.5, 'e': 0.30763167031653227}",25,0,-73.54324238396386,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
2405,False,"{'a': 0.5, 'e': 0.3071336736568297}",20,0,-46.664208703151154,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2406,False,"{'a': 0.5, 'e': 0.30663559288004105}",20,0,-29.296020428988626,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2407,False,"{'a': 0.5, 'e': 0.3061374281225793}",30,5,27.375707977362204,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
2408,False,"{'a': 0.5, 'e': 0.3056391795208812}",25,0,-12.642197864387038,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2409,False,"{'a': 0.5, 'e': 0.3051408472114055}",20,0,42.709736761350015,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2410,False,"{'a': 0.5, 'e': 0.3046424313306345}",30,17,39.90897796719986,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2411,False,"{'a': 0.5, 'e': 0.3041439320150736}",20,0,-25.493420383947807,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2412,False,"{'a': 0.5, 'e': 0.30364534940125015}",25,3,-33.246852146958815,"{0: 18, 1: 1, 2: 0, 3: 2, 4: 1}",1
2413,False,"{'a': 0.5, 'e': 0.303146683625715}",30,2,-81.47925988764183,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 3}",1
2414,False,"{'a': 0.5, 'e': 0.302647934825042}",25,0,-21.314544427536074,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2415,False,"{'a': 0.5, 'e': 0.30214910313582677}",20,0,45.7992014960704,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2416,False,"{'a': 0.5, 'e': 0.30165018869468874}",25,0,-126.22954999501533,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
2417,False,"{'a': 0.5, 'e': 0.30115119163826903}",20,2,-6.5962490103798075,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
2418,False,"{'a': 0.5, 'e': 0.3006521121032323}",30,8,-9.099321275809636,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
2419,False,"{'a': 0.5, 'e': 0.3001529502262651}",20,9,38.99533835356119,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2420,False,"{'a': 0.5, 'e': 0.29965370614407655}",20,3,43.73194518226027,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.5, 'e': 0.2991543799933987}",20,0,-33.01747624234797,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2422,False,"{'a': 0.5, 'e': 0.29865497191098617}",20,0,-2.9358548512597027,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2423,False,"{'a': 0.5, 'e': 0.29815548203361525}",20,0,-80.75012976509917,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
2424,False,"{'a': 0.5, 'e': 0.2976559104980853}",20,0,-64.17125131109431,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2425,False,"{'a': 0.5, 'e': 0.2971562574412182}",35,0,-33.75273913010409,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
2426,False,"{'a': 0.5, 'e': 0.29665652299985723}",20,0,-51.278650271231385,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2427,False,"{'a': 0.5, 'e': 0.2961567073108689}",20,0,-58.77572075879348,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
2428,False,"{'a': 0.5, 'e': 0.29565681051114173}",30,4,-2.743220889701149,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
2429,False,"{'a': 0.5, 'e': 0.2951568327375859}",25,0,-98.17698044006526,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
2430,False,"{'a': 0.5, 'e': 0.29465677412713476}",30,0,-16.457522796170405,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
2431,False,"{'a': 0.5, 'e': 0.2941566348167429}",30,0,-44.129200581617326,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
2432,False,"{'a': 0.5, 'e': 0.29365641494338723}",25,0,-24.550656871320307,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
2433,False,"{'a': 0.5, 'e': 0.29315611464406727}",30,3,25.936219060821443,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
2434,False,"{'a': 0.5, 'e': 0.29265573405580364}",30,0,-79.07190753499174,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
2435,False,"{'a': 0.5, 'e': 0.2921552733156398}",30,0,-50.18106661464018,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
2436,False,"{'a': 0.5, 'e': 0.29165473256064095}",25,0,-48.95355406567242,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
2437,False,"{'a': 0.5, 'e': 0.2911541119278937}",30,5,34.8986067397029,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
2438,False,"{'a': 0.5, 'e': 0.29065341155450714}",25,3,42.11975002796819,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2439,False,"{'a': 0.5, 'e': 0.29015263157761206}",25,1,-42.930762314454,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 1}",1
2440,False,"{'a': 0.5, 'e': 0.2896517721343607}",20,0,-62.24524739649557,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
2441,False,"{'a': 0.5, 'e': 0.28915083336192765}",25,4,51.65516753036577,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.5, 'e': 0.2886498153975085}",20,0,-36.121978791326484,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2443,False,"{'a': 0.5, 'e': 0.2881487183783214}",20,0,-1.9977780881532734,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2444,False,"{'a': 0.5, 'e': 0.28764754244160545}",20,0,-33.60213138752621,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2445,False,"{'a': 0.5, 'e': 0.28714628772462136}",25,0,-28.77919802750174,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2446,False,"{'a': 0.5, 'e': 0.28664495436465187}",30,0,-6.403266078966437,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
2447,False,"{'a': 0.5, 'e': 0.2861435424990013}",20,2,27.181803106682167,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2448,False,"{'a': 0.5, 'e': 0.28564205226499473}",35,0,-117.19654903976782,"{0: 31, 1: 0, 2: 1, 3: 1, 4: 2}",0
2449,False,"{'a': 0.5, 'e': 0.28514048379997947}",25,0,-49.97341612900079,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
2450,False,"{'a': 0.5, 'e': 0.2846388372413241}",25,0,-54.141774435754,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2451,False,"{'a': 0.5, 'e': 0.2841371127264181}",20,1,17.684979817438716,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
2452,False,"{'a': 0.5, 'e': 0.28363531039267287}",20,0,-29.354877271786044,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2453,False,"{'a': 0.5, 'e': 0.28313343037752114}",25,0,-27.20857213399332,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2454,False,"{'a': 0.5, 'e': 0.28263147281841644}",20,4,9.082955017538474,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
2455,False,"{'a': 0.5, 'e': 0.28212943785283356}",20,8,51.22157404558862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.5, 'e': 0.2816273256182692}",25,9,30.197810702923668,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2457,False,"{'a': 0.5, 'e': 0.2811251362522402}",20,3,-64.09296860026599,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
2458,False,"{'a': 0.5, 'e': 0.2806228698922857}",25,1,35.97509609095235,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
2459,False,"{'a': 0.5, 'e': 0.2801205266759647}",20,6,44.03570240379482,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.5, 'e': 0.2796181067408581}",20,0,-10.192419196325664,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2461,False,"{'a': 0.5, 'e': 0.2791156102245677}",20,15,49.411983592606404,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.5, 'e': 0.2786130372647158}",25,0,-47.623693745129145,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
2463,False,"{'a': 0.5, 'e': 0.27811038799894616}",20,1,10.229587724562968,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2464,False,"{'a': 0.5, 'e': 0.2776076625649234}",20,0,-14.726033317938304,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2465,False,"{'a': 0.5, 'e': 0.27710486110033244}",20,0,-52.5227303020489,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2466,False,"{'a': 0.5, 'e': 0.2766019837428799}",25,0,-53.909569420019544,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
2467,False,"{'a': 0.5, 'e': 0.27609903063029223}",20,8,33.170023625101905,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2468,False,"{'a': 0.5, 'e': 0.2755960019003175}",20,1,-11.050303597089417,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
2469,False,"{'a': 0.5, 'e': 0.2750928976907239}",20,0,1.4107945698303375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2470,False,"{'a': 0.5, 'e': 0.2745897181393004}",20,1,26.807006296798072,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
2471,False,"{'a': 0.5, 'e': 0.2740864633838568}",20,0,-28.80645887968073,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2472,False,"{'a': 0.5, 'e': 0.2735831335622236}",25,0,-7.818062181788048,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2473,False,"{'a': 0.5, 'e': 0.2730797288122512}",20,0,-106.15888822205162,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
2474,False,"{'a': 0.5, 'e': 0.27257624927181123}",25,0,-79.58254689963135,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
2475,False,"{'a': 0.5, 'e': 0.2720726950787958}",20,0,1.662980481372189,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2476,False,"{'a': 0.5, 'e': 0.27156906637111666}",20,0,-7.65668759961317,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
